,ID,duration,wav,province_code,wrd
46687,gs-st_set3_collectorgs126_speakergs743_25_8,6.759,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs126/st_set3_collectorgs126_speakergs743_25_8.wav,gs,처음 시집 왔을 때는 생선을 국을 보고 이거 비린내가 나가 우예 묵을지 걱정했는데
272,gs-talk_set1_collectorgs377_speakergs3824_speakergs3825_10_0_69-3,7.649,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs377/talk_set1_collectorgs377_speakergs3824_speakergs3825_10_0_69-3.wav,gs,민간 요법 캐도 민간 요법도 저는 할 줄도 모리고 배운 것도 없고 하니까는 막 쉬워가면 낯서면 참 병원 아인겨
29901,gs-talk_set3_collectorgs27_speakergs260_speakergs253_2_0_49-3,5.02,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs27/talk_set3_collectorgs27_speakergs260_speakergs253_2_0_49-3.wav,gs,대피하고 그래 간단한 응 소지품
38526,gs-say_set3_collectorgs425_speakergs4383_82_0_27-0,1.279,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs425/say_set3_collectorgs425_speakergs4383_82_0_27-0.wav,gs,장 볼 게 뭐 있어
48034,gs-st_set1_collectorgs64_speakergs793_7_7,5.319,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs64/st_set1_collectorgs64_speakergs793_7_7.wav,gs,계단 내려가다가 허리를 삐끗해가 욱신욱신하는디 침이라도 맞아야 합니껴
17590,gs-talk_set1_collectorgs15_speakergs37_speakergs38_7_0_66-7,7.891,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs15/talk_set1_collectorgs15_speakergs37_speakergs38_7_0_66-7.wav,gs,그래가지고 작 동아백화점 가가지고 거서 놀다가 친구들하고 모여가지고 맨날 그렇게 사는 거예요
48016,gs-st_set1_collectorgs64_speakergs339_48_7,5.337,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs64/st_set1_collectorgs64_speakergs339_48_7.wav,gs,겨울에는 길이 미끄러우니까 살살 댕겨야지 어디서 이래 다쳤노
39203,gs-say_set2_collectorgs397_speakergs4421_41_0_37-3,4.819,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs397/say_set2_collectorgs397_speakergs4421_41_0_37-3.wav,gs,그랬는데 화장실에를 갇힌다 그러믄 정말 무서울 것 같아요
31467,gs-say_set1_collectorgs24_speakergs71_12_0_36-2,3.304,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs24/say_set1_collectorgs24_speakergs71_12_0_36-2.wav,gs,에 이거 막창 일 인분이면 소주 한 병은 마실 수 있습니다
19023,gs-talk_set1_collectorgs384_speakergs4528_speakergs4529_11_0_47-4,4.907,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs384/talk_set1_collectorgs384_speakergs4528_speakergs4529_11_0_47-4.wav,gs,원래 7층이 로얄 로얄층이라고 안그라나 7층이
19128,gs-talk_set1_collectorgs384_speakergs4524_speakergs4525_1_0_68-2,3.12,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs384/talk_set1_collectorgs384_speakergs4524_speakergs4525_1_0_68-2.wav,gs,안 그래요 언니는 어떻게 생각하나
31371,gs-say_set1_collectorgs141_speakergs1141_32_0_43-2,14.279,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs141/say_set1_collectorgs141_speakergs1141_32_0_43-2.wav,gs,지금은 뭐 다 예식장에 하니까 드레스 입고 다 그렇게 안 하니까 근데 옛날에야 다 뭐 재미없는 일을 했던 것 같기도 하고 어 그래
7275,gs-talk_set1_collectorgs390_speakergs3619_speakergs3620_16_0_59-0,2.979,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs390/talk_set1_collectorgs390_speakergs3619_speakergs3620_16_0_59-0.wav,gs,나는 핵가족을 좋아합니다
38443,gs-say_set1_collectorgs514_speakergs4409_83_0_26,24.609,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs514/say_set1_collectorgs514_speakergs4409_83_0_26.wav,gs,수입 농산물은 뭐 우리가 국내에서 짓는 농산물이 흉작이 뭐 가뭄이나 홍수로 인해가지고 흉작이 되었을 때 그 가격 파동을 막기 위해서 어쩔 수 없이 외국에서 수입 들여오는데 저는 그기 뭐 어쩔 수 없다고 생각합니다
1198,gs-talk_set2_collectorgs154_speakergs2055_speakergs2056_8_0_128-9,8.97,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs154/talk_set2_collectorgs154_speakergs2055_speakergs2056_8_0_128-9.wav,gs,그래서 어디 대가족 핵가족이 다 장단점은 있지만 대가족이 좋은데 이 우리 문화가 점점 핵가족화 돼 가니까 아쉽네요
37615,gs-say_set2_collectorgs414_speakergs4492_14_0_96-2,8.09,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs414/say_set2_collectorgs414_speakergs4492_14_0_96-2.wav,gs,이 사람이 왜 여기 누워있는가 어떻게 해서 쓰러진 사람인가 싶어서 가까이 가서 이렇게 귀를 대어보니까 코를 골고 있더라고
7722,gs-talk_set1_collectorgs160_speakergs4446_speakergs4447_13_0_94-12,2.805,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs160/talk_set1_collectorgs160_speakergs4446_speakergs4447_13_0_94-12.wav,gs,뭐 얼마 돼도 안 하고 뭐 그렇지 뭐
42963,gs-say_set2_collectorgs31_speakergs98_17_0_35-1,7.735,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs31/say_set2_collectorgs31_speakergs98_17_0_35-1.wav,gs,때가 있어 가지고 그 때를 놓치고 이라마 그 이제 농사를 지을 수가 없어요
24777,gs-talk_set3_collectorgs185_speakergs3845_speakergs3846_16_0_101-4,6.839,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs185/talk_set3_collectorgs185_speakergs3845_speakergs3846_16_0_101-4.wav,gs,저는예 용돈을 주면은 우리 아저씨 생일에는 내보다가 저거 아빠를 더 많이 주거든요
30165,gs-say_set3_collectorgs508_speakergs4350_74_0_22-1,3.45,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs508/say_set3_collectorgs508_speakergs4350_74_0_22-1.wav,gs,벨트를 하고 계시면 벨트 같은 거를 풀어서
261,gs-talk_set1_collectorgs377_speakergs3824_speakergs3825_3_0_77-10,3.845,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs377/talk_set1_collectorgs377_speakergs3824_speakergs3825_3_0_77-10.wav,gs,공기도 좋고 마 내 마음대로 뭐 활개 피고 댕기는 거지 뭐
2744,gs-talk_set1_collectorgs75_speakergs316_speakergs317_2_0_131-8,6.009,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs75/talk_set1_collectorgs75_speakergs316_speakergs317_2_0_131-8.wav,gs,그런 식으로 그렇기 때문에 꾸준하게 운동을 한다고 하는 게 좋다고 생각합니다
27733,gs-talk_set2_collectorgs119_speakergs1680_speakergs1681_0_0_109-0,18.419,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs119/talk_set2_collectorgs119_speakergs1680_speakergs1681_0_0_109-0.wav,gs,용돈이 더 좋죠 선물은 마음에 안 들 수도 있고 또 필요 없는 걸 할 수도 있고 용돈 주면 내가 사고 싶은 거 사면 되고 그래야지 용돈이 더 좋죠
37717,gs-say_set3_collectorgs99_speakergs464_32_0_34-2,6.582,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs99/say_set3_collectorgs99_speakergs464_32_0_34-2.wav,gs,진짜 가수원 그거 한다고 그래가 뭐 가수원 농사는 일 년을 늘 해야 돼요
17487,gs-talk_set1_collectorgs15_speakergs37_speakergs38_18_0_80-6,20.409,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs15/talk_set1_collectorgs15_speakergs37_speakergs38_18_0_80-6.wav,gs,그러니까 나는 치통은 좀 한번씩 내가 앓아 봐가지고 알겠는데 그래가 나는 치통이 싫어 근데 요통은 내가 뭐 아직은 허리가 뭐 뭐 안 아파 봐가지고 요통인지 그건지 그거는 모르겠고 치통이 나는 더 저 하더라고 그래가 치통이 싫어요
47618,gs-st_set3_collectorgs184_speakergs1028_90_8,4.099,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs184/st_set3_collectorgs184_speakergs1028_90_8.wav,gs,우리 며느리는 농사 일을 잘 못 해도 청소할 생각 시는 거 잘하니다
25151,gs-talk_set3_collectorgs185_speakergs1766_speakergs1767_6_0_107-3,11.27,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs185/talk_set3_collectorgs185_speakergs1766_speakergs1767_6_0_107-3.wav,gs,그래서 그 냉장고 인자 마이 그 간다고 세금도 더 내고 그러면서도 그거 한 집에 살면서 얼음을 인자 우리 냉장고에 가가 얼가거든요
6666,gs-talk_set1_collectorgs72_speakergs322_speakergs323_6_0_65-6,14.059,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs72/talk_set1_collectorgs72_speakergs322_speakergs323_6_0_65-6.wav,gs,저도 마찬가지예요 사는 김치는 깊은 맛이 안 나더라고 집에서 담그는 것만큼 그래서 나도 김장해서 자식들 나눠주고 하는데 하여튼 파는 거는 김치가 깊은 맛이 안 나서 담가 먹는 게 좋아요
15949,gs-talk_set1_collectorgs186_speakergs2005_speakergs2006_6_0_115-5,1.111,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs186/talk_set1_collectorgs186_speakergs2005_speakergs2006_6_0_115-5.wav,gs,철칙을 하고 있습니다
26365,gs-talk_set1_collectorgs31_speakergs2259_speakergs2260_8_0_121-11,4.35,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs31/talk_set1_collectorgs31_speakergs2259_speakergs2260_8_0_121-11.wav,gs,우리는 그기 멫십 년 그래 살아와가 쫌 바꾸키는 힘들어
22881,gs-talk_set2_collectorgs139_speakergs1535_speakergs1536_5_0_122-1,9.589,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs139/talk_set2_collectorgs139_speakergs1535_speakergs1536_5_0_122-1.wav,gs,살림 이래 살면선 아버지 양말 오빠 양말 밑에 동생들 양말 이르 칠 남매였어요 우리가
44705,gs-say_set2_collectorgs131_speakergs1020_49_0_43-4,9.057,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs131/say_set2_collectorgs131_speakergs1020_49_0_43-4.wav,gs,옛날에 교회 예수 교회가 한 한 삼년 댕기봤는데 아버지도 십년간 댕깄다 하더라고
2972,gs-talk_set1_collectorgs448_speakergs4416_speakergs4417_6_3_13,12.089,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs448/talk_set1_collectorgs448_speakergs4416_speakergs4417_6_3_13.wav,gs,배추 김치도 저 너무 일찍 담는데예 배추가 밭에서 아 살짝 얼어 가주고 녹아 놓으면 그 김치가 더 시원하고 맛이 더 있습니다
16614,gs-talk_set1_collectorgs130_speakergs1581_speakergs1582_11_0_128-1,16.109,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs130/talk_set1_collectorgs130_speakergs1581_speakergs1582_11_0_128-1.wav,gs,근데 뭐 돈으로 투자한다고 생각하마 고층이 아무래도 낫고 나 많은 사람들 우리 그냥 살기에는 저는 저층이 좋아요 울림도 없고 니와 떠드노 이칼 사람도 없고
1008,gs-talk_set1_collectorgs24_speakergs65_speakergs66_15_0_125-12,0.679,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs24/talk_set1_collectorgs24_speakergs65_speakergs66_15_0_125-12.wav,gs,그렇겠다
32641,gs-say_set1_collectorgs448_speakergs3575_79_0_6-1,1.37,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs448/say_set1_collectorgs448_speakergs3575_79_0_6-1.wav,gs,예 이유는 모르겠습니다
20364,gs-talk_set1_collectorgs143_speakergs1549_speakergs1550_13_0_131-6,11.277,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs143/talk_set1_collectorgs143_speakergs1549_speakergs1550_13_0_131-6.wav,gs,그 지금도 아직도 그거를 못 버려서 복판에 약간 빵꾸 나면은 약간 땡기 갖고 그래가 한 이 삼일 더 신다가 버리고 그랍니다
28795,gs-talk_set3_collectorgs66_speakergs221_speakergs222_4_0_113-8,26.247,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs66/talk_set3_collectorgs66_speakergs221_speakergs222_4_0_113-8.wav,gs,농사지어도 남는 게 없다 솔직하게 시골에는 헐게 팔고 또 우리 도시 사람들은 사 먹는 데는 비싸고 그러니께 의견도 좀 그거를 서로서로 좀 교환을 해 가지고 잘돼야 되는데 시골 사는 사람들은 애는 애대로 먹고 가격은 헐고 그래
33393,gs-say_set1_collectorgs237_speakergs4456_9_0_34-1,8.849,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs237/say_set1_collectorgs237_speakergs4456_9_0_34-1.wav,gs,지금 현재로서는 그 내가 바로 손 우 에 형님이 지금 부산 계시는데 형님하고도 잘 안 만나집니다
13906,gs-talk_set2_collectorgs65_speakergs1692_speakergs1693_5_0_122-3,4.865,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs65/talk_set2_collectorgs65_speakergs1692_speakergs1693_5_0_122-3.wav,gs,예 저는 지끔도 양말 꾸매 신습니다 하하하
41553,gs-say_set2_collectorgs62_speakergs238_28_0_60-3,15.56,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs62/say_set2_collectorgs62_speakergs238_28_0_60-3.wav,gs,옛날에는 빨리 못 갔지만 약이 귀할 때라 그 요새는 감기를 빨리 나으려면 약간 감기기만 있으면 빨리 가 병원에 가서 집에서도 온도를 재보고 가가지고 약을 처방해다 먹잖아요
14312,gs-talk_set1_collectorgs229_speakergs1920_speakergs1912_46_0_34-0,9.72,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs229/talk_set1_collectorgs229_speakergs1920_speakergs1912_46_0_34-0.wav,gs,온돌방은 우리 시골에 가면은 인제 전원주택에 온돌방을 지나는데 온돌방을 밤에 불을 옇노면 아침까지 절절 끓어가 그래 땀이 날 정도로 그 정도로 좋아요
784,gs-talk_set1_collectorgs24_speakergs65_speakergs66_18_0_129-14,2.76,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs24/talk_set1_collectorgs24_speakergs65_speakergs66_18_0_129-14.wav,gs,그러니까 이게 아 이가 더 아픈지 그지
16157,gs-talk_set1_collectorgs186_speakergs4342_speakergs4343_9_0_116-4,2.19,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs186/talk_set1_collectorgs186_speakergs4342_speakergs4343_9_0_116-4.wav,gs,예 윷놀이 하는 거 좋지요
43987,gs-say_set1_collectorgs33_speakergs115_24_0_15-0,5.112,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs33/say_set1_collectorgs33_speakergs115_24_0_15-0.wav,gs,눈 오는 날을 좋아하지는 않습니다
3382,gs-talk_set3_collectorgs64_speakergs1686_speakergs1687_10_0_127-1,5.27,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs64/talk_set3_collectorgs64_speakergs1686_speakergs1687_10_0_127-1.wav,gs,솔직히 건강하니까 그라고 음식도 뭐 주는 대로 그걸 다 먹었어
9012,gs-talk_set1_collectorgs160_speakergs2327_speakergs2328_11_0_106-12,0.919,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs160/talk_set1_collectorgs160_speakergs2327_speakergs2328_11_0_106-12.wav,gs,그래 재능이 좋아
42191,gs-say_set2_collectorgs185_speakergs4434_18_0_33-2,1.0,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs185/say_set2_collectorgs185_speakergs4434_18_0_33-2.wav,gs,니 우예 사노
42771,gs-say_set3_collectorgs31_speakergs341_8_0_33-2,5.909,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs31/say_set3_collectorgs31_speakergs341_8_0_33-2.wav,gs,그 아들내미가 저 저 저 시내에 백화점 큰 백화점이 있다 카대
10442,gs-talk_set1_collectorgs238_speakergs4468_speakergs4469_21_0_100-6,10.859,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs238/talk_set1_collectorgs238_speakergs4468_speakergs4469_21_0_100-6.wav,gs,나로 봐서는 생활 한복도 좋고 저것도 등산복도 좋고 그런데 내가 생각할 때는 한복이 더 안 낫겠나 싶은 생각이 들어요
37791,gs-say_set3_collectorgs99_speakergs438_54_0_34-5,5.179,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs99/say_set3_collectorgs99_speakergs438_54_0_34-5.wav,gs,워낙 대구 바닥에 눈을 못 보니까 근데 한 번씩 오면 참 좋아요
38063,gs-say_set3_collectorgs245_speakergs2476_80_0_35-1,1.15,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs245/say_set3_collectorgs245_speakergs2476_80_0_35-1.wav,gs,그런 옷이 많지요
50669,gs-st_set1_collectorgs72_speakergs349_25_8,6.626,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs72/st_set1_collectorgs72_speakergs349_25_8.wav,gs,개와집 지을 때 모리때 올리는 일은 삯꾼들 몇 명이 겉이 해야 하는겨
38575,gs-say_set3_collectorgs425_speakergs4383_22_0_29-4,6.719,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs425/say_set3_collectorgs425_speakergs4383_22_0_29-4.wav,gs,우리 시대에는 그금 좀 가난하에 산 사람은 알바베트라는 건 몰라
12300,gs-talk_set1_collectorgs3_speakergs9_speakergs10_11_0_94-1,0.652,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs3/talk_set1_collectorgs3_speakergs9_speakergs10_11_0_94-1.wav,gs,그래요
26174,gs-talk_set1_collectorgs81_speakergs2251_speakergs2252_5_0_105-10,8.633,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs81/talk_set1_collectorgs81_speakergs2251_speakergs2252_5_0_105-10.wav,gs,싶은데 아니 오늘 잔칫집에 가는데 언제부턴가 우리나라에 전신 만신 등산복만 오잉 그 그것도 격식이거든
22730,gs-talk_set1_collectorgs163_speakergs1299_speakergs1300_0_0_102-6,8.511,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs163/talk_set1_collectorgs163_speakergs1299_speakergs1300_0_0_102-6.wav,gs,응 저도 손자가 네 명인데 그럼 이제 그 며느리가 직장 다니거든요
32313,gs-say_set1_collectorgs492_speakergs4445_32_1_9,8.419,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs492/say_set1_collectorgs492_speakergs4445_32_1_9.wav,gs,전통 한복 전통 한복은 색동으로 이렇게 해가지고 장옷이라고 하는 그거러를 그러지
902,gs-talk_set1_collectorgs24_speakergs65_speakergs66_12_0_123-2,0.879,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs24/talk_set1_collectorgs24_speakergs65_speakergs66_12_0_123-2.wav,gs,소 엄마 소가
23931,gs-talk_set2_collectorgs380_speakergs4143_speakergs4144_10_0_31-0,4.279,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs380/talk_set2_collectorgs380_speakergs4143_speakergs4144_10_0_31-0.wav,gs,치통은 진짜 아파보지 않은 사람은 겪어보지 않은 사람은 몰라요
43806,gs-say_set2_collectorgs145_speakergs1129_44_0_42-2,16.107,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs145/say_set2_collectorgs145_speakergs1129_44_0_42-2.wav,gs,어 농작물하고 어떻게 보머 꽃하고 쫌 다린 부분인데 나는 뭐 시골에 안 살고 도시에 사이끼네 농작물카는 거는 별로 없는 겉고 그냥 뭐 잘 길러놓으면 잘 잘 자라는 거 그양 그런 것이 뭐 좋다고 생각하는데
33671,gs-say_set2_collectorgs474_speakergs4346_34_0_32-1,9.158,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs474/say_set2_collectorgs474_speakergs4346_34_0_32-1.wav,gs,그때는 모욕탕도 없고 진짜 불편했지 그렇기 때문에 엣날에는 전부 애들이 가족들이 전부 이가 버글버글 하고 그 때는 그렇게 살았습니다 그때는
26915,gs-talk_set1_collectorgs31_speakergs281_speakergs282_7_0_98-9,15.379,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs31/talk_set1_collectorgs31_speakergs281_speakergs282_7_0_98-9.wav,gs,그래도 겨울이 좀 안 났나 여름들 보다 너무 더웠부면 에어컨 틀어도 찝찝하고 겨울에야 딱 집안에 딱 있어 버리면 봄이 되니까 딱 좋다 아니가 그래도 나는 겨울이 낫지
13991,gs-talk_set2_collectorgs25_speakergs67_speakergs68_19_0_62-2,17.226,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs25/talk_set2_collectorgs25_speakergs67_speakergs68_19_0_62-2.wav,gs,음 요새는 단독 주택에 산다고 해가지고 뭐 이케 땅이 넓지 않은 이상은 정원을 꾸미기도 참 힘들고 그리고 단독 주택 사는 것보다 편의성이 아파트가 너무너무 편하고 그죠
31026,gs-say_set2_collectorgs282_speakergs2493_73_0_59-5,5.11,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs282/say_set2_collectorgs282_speakergs2493_73_0_59-5.wav,gs,그 그래서 지금 몸을 좀 아끼는 편인데도 잘 모르겠습니다
5569,gs-talk_set3_collectorgs244_speakergs2921_speakergs2922_6_0_95-2,18.849,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs244/talk_set3_collectorgs244_speakergs2921_speakergs2922_6_0_95-2.wav,gs,그다음에 또 이열치열 이거는 사람이 살다 보면은 감기든지 몸이 허약을 할 때는 백숙이든지 그 안에 인삼도 좀 넣고 이래가 대충 이래 가지고 뜨뜻하게 묵고 이러면 감기도 애하고 보약탕으로 참 좋습니다
45736,gs-say_set2_collectorgs522_speakergs4398_58_0_15-0,6.185,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs522/say_set2_collectorgs522_speakergs4398_58_0_15-0.wav,gs,예 저는 핸드폰을 가지고 별 그 버 특별히 사용하는 거 없습니다
24876,gs-talk_set3_collectorgs185_speakergs3665_speakergs3666_0_0_86-3,11.149,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs185/talk_set3_collectorgs185_speakergs3665_speakergs3666_0_0_86-3.wav,gs,그러니까 같이 살아 버리면 젊은 사람이 애 먹지마는 노인들은 같이 살면 좋은데 그게 잘 안 되니까 좀 안 좋은 것 같아요 우리 나이 되고는
7989,gs-talk_set1_collectorgs160_speakergs4068_speakergs4069_11_0_105-5,7.219,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs160/talk_set1_collectorgs160_speakergs4068_speakergs4069_11_0_105-5.wav,gs,좀 다리는 아프죠 올라가 이제 엘리베이터가 있는 것으면 나가 아직 가는데 걸어가 올라가라고 하니까 삼층도 좀 힘들더라고예
23828,gs-talk_set1_collectorgs197_speakergs1690_speakergs1691_3_0_127-17,3.81,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs197/talk_set1_collectorgs197_speakergs1690_speakergs1691_3_0_127-17.wav,gs,그래가주고 쓰 아 나이가 들면 아파트가 최고다 하는 생각이 들어예
37984,gs-say_set2_collectorgs245_speakergs2382_35_0_35-1,21.05,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs245/say_set2_collectorgs245_speakergs2382_35_0_35-1.wav,gs,좀 더 위로 올라가면 청도 쪽에 사과도 재배하고 복숭아도 유명한 걸로 알고 있고 또 경산 쪽으로는 어 과거에 포도가 또 유명해서 포도밭이 예전에 많았는데 요즘에는 과거의 포도밭들이 다 없어지고 작물이 옛날만큼 나오지는 않죠 예
20215,gs-talk_set1_collectorgs384_speakergs3822_speakergs3823_7_0_119-15,1.25,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs384/talk_set1_collectorgs384_speakergs3822_speakergs3823_7_0_119-15.wav,gs,그런데 별로 안 틀어도 돼
18355,gs-talk_set1_collectorgs384_speakergs3822_speakergs3823_10_0_73-13,0.15,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs384/talk_set1_collectorgs384_speakergs3822_speakergs3823_10_0_73-13.wav,gs,아프모
18523,gs-talk_set1_collectorgs384_speakergs4344_speakergs4345_11_0_114-15,3.179,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs384/talk_set1_collectorgs384_speakergs4344_speakergs4345_11_0_114-15.wav,gs,아들이 뛰사가 마마 잠을 몬 잔다꼬꼬 그런
7577,gs-talk_set1_collectorgs390_speakergs4011_speakergs4012_0_1_61-5,6.999,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs390/talk_set1_collectorgs390_speakergs4011_speakergs4012_0_1_61-5.wav,gs,그래가 뭐 뭐 반찬도 해주고 아도 봐주고 그래가 해줘야지
16520,gs-talk_set1_collectorgs130_speakergs1581_speakergs1582_1_0_124-5,15.34,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs130/talk_set1_collectorgs130_speakergs1581_speakergs1582_1_0_124-5.wav,gs,아버지 다 아신다 엄마가 뭐 제사상을 차려봤나 뭐 해봤나 뭐 그렇다는 게 아버지 다 이해하신다 카면서 그래 아직 얼마 안 되나 아직까지도 제가 마음이 별로 좀 그래요
48305,gs-st_set1_collectorgs161_speakergs1120_33_6,5.059,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs161/st_set1_collectorgs161_speakergs1120_33_6.wav,gs,아침에 고양이가 왔다 갔다 하더니 아까부터 안 보이는데 어디에 있어
32917,gs-say_set3_collectorgs448_speakergs4401_42_0_38-3,1.79,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs448/say_set3_collectorgs448_speakergs4401_42_0_38-3.wav,gs,막창 먹어보니까 맛있데요
52648,gs-st_set1_collectorgs32_speakergs342_1_7,5.499,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs32/st_set1_collectorgs32_speakergs342_1_7.wav,gs,올해는 부모님 용돈 좀 마이 챙겨 드렸으면 하는데 얼매 정도 드리면 될까요
46856,gs-st_set1_collectorgs126_speakergs667_20_8,5.886,/data/MTDATA/fn-2-018/root/person/st/gs/collectorgs126/st_set1_collectorgs126_speakergs667_20_8.wav,gs,집 안에 소 묵일 때 쓰는 시설이나 도굿바는 어떤 기 있습니껴
8749,gs-talk_set1_collectorgs160_speakergs2408_speakergs2409_6_0_96-12,1.15,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs160/talk_set1_collectorgs160_speakergs2408_speakergs2409_6_0_96-12.wav,gs,우리 고마 사 먹을 거라
8253,gs-talk_set1_collectorgs160_speakergs1592_speakergs1593_3_0_105-2,25.589,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs160/talk_set1_collectorgs160_speakergs1592_speakergs1593_3_0_105-2.wav,gs,나도 그렇게 생각해 저쪽에 단독주택에 살아가면 말마따나 청소해야 하지 또 거기 풀 뽑아야 하지 또 집도 수리해야 해 너무 그냥 간두마 되지도 않거든 날마다 손질해서 새집 끝이 단장해야 하고 또 많은 손질이 필요하지만 또 우리가 넓고 힘들어서 더 힘들기 때문에 또 편하고 좋은 아파트를 가기를 살기를 끝까지 살기를 원해
312,gs-talk_set1_collectorgs377_speakergs3824_speakergs3825_1_0_54-1,5.21,/data/MTDATA/fn-2-018/root/people/talk/gs/collectorgs377/talk_set1_collectorgs377_speakergs3824_speakergs3825_1_0_54-1.wav,gs,예 그래가지고 아들 집에 갔다가 우리 집에 왔다가 그래 인자 맹절 때문에 그래 지내고 있어요
30360,gs-say_set1_collectorgs466_speakergs4462_52_0_36-1,11.183,/data/MTDATA/fn-2-018/root/person/say/gs/collectorgs466/say_set1_collectorgs466_speakergs4462_52_0_36-1.wav,gs,아 교통이 이제 버스를 타야만이 인제 이렇게 내려가기도 하고 인제 이래서 음 저는 대형마트는 잘 안 가는 편이거든예
